id;long_name;description;oktmo;okato;long_name_eng;type;region;latitude;longitude
97013;Першино;Московская область;46784000596;46484000496;;д;;55.140278;37.133335
97015;Петропавловка;Московская область;46784000606;46484000506;;д;;55.069168;37.31278
97018;Плешкино;Московская область;46784000621;46484000521;;д;;55.03583;37.58389
97019;Плужково;Московская область;46784000626;46484000526;;д;;55.17472;37.358334
97020;Покров;Московская область;46784000631;46484000531;;д;;55.190277;37.427776
97021;Поповка;Московская область;46784000636;46484000536;;д;;55.09611;37.40917
97022;Попово;Московская область;46784000641;46484000541;;д;;55.07611;37.66611
97023;Поспелиха;Московская область;46784000646;46484000546;;д;;55.225834;37.620834
97024;Пронино;Московская область;46784000651;46484000551;;д;;55.05639;37.583332
97025;Прохорово;Московская область;46784000656;46484000556;;д;;55.29889;37.642223
97026;Прудки;Московская область;46784000661;46484000561;;д;;55.194443;37.411667
97027;Радутино;Московская область;46784000666;46484000566;;д;;55.074444;37.316113
97028;Растовка;Московская область;46784000671;46484000571;;д;;55.11722;37.151943
97029;Репниково;Московская область;46784000676;46484000576;;д;;55.18889;37.455276
97030;Сандарово;Московская область;46784000681;46484000581;;д;;55.253613;37.455
97031;Сафоново;Московская область;46784000686;46484000586;;д;;55.06389;37.400555
97032;Сенино;Московская область;46784000691;46484000591;;д;;55.08472;37.393612
97033;Сергеево;Московская область;46784000696;46484000596;;д;;55.163334;37.38889
97034;Сидориха;Московская область;46784000701;46484000601;;д;;55.254723;37.675835
97035;Скурыгино;Московская область;46784000706;46484000606;;д;;55.2075;37.374443
97036;Слепушкино;Московская область;46784000711;46484000611;;д;;55.2225;37.357224
97037;Солнышково;Московская область;46784000716;46484000616;;д;;55.118332;37.485
97038;Солодовка;Московская область;46784000721;46484000621;;д;;55.177776;37.273888
97039;Сохинки;Московская область;46784000726;46484000626;;д;;55.078056;37.28611
97040;Спас-Темня;Московская область;46784000731;46484000631;;д;;55.05722;37.203056
97045;Томарово;Московская область;46784000756;46484000656;;д;;55.265835;37.61222
97047;Тюфанка;Московская область;46784000766;46484000666;;д;;55.2175;37.250557
97048;Углешня;Московская область;46784000771;46484000671;;д;;55.205555;37.510277
97049;Филипповское;Московская область;46784000776;46484000676;;д;;55.127224;37.254723
97050;Хлевино;Московская область;46784000781;46484000681;;д;;55.16861;37.33861
97051;Ходаево;Московская область;46784000786;46484000686;;д;;55.204445;37.393612
97052;Хоросино;Московская область;46784000791;46484000691;;д;;55.134724;37.121113
97053;Чепелёво;Московская область;46784000796;46484000696;;д;;55.183887;37.49139
97054;Чубарово;Московская область;46784000801;46484000701;;д;;55.116943;37.124443
97055;Чудиново;Московская область;46784000806;46484000706;;д;;55.148056;37.539444
97058;Якшино;Московская область;46784000821;46484000721;;д;;55.2;37.405556
97065;Алексино-Туголес;Московская область;46786000105;46486000009;;д;;55.551945;39.743332
97066;Алёшино;Московская область;46786000109;46486000013;;д;;55.294445;39.499443
97067;Ананкино;Московская область;46786000113;46486000017;;д;;55.5525;39.726665
116491;Кузнецы;Пермский край;57608428126;57208000024;;д;;57.66139;54.17611
116492;Русский Лем;Пермский край;57608428131;57208000038;;д;;57.654167;54.072224
116493;Малиновка;Пермский край;57608428136;57208000028;;д;;57.555557;54.09889
116494;Селетки;Пермский край;57608428141;57208000039;;д;;57.599167;54.20972
116500;Вахрино;Пермский край;57608431116;57208000005;;д;;57.304443;54.365276
116502;Красный Яр;Пермский край;57608431126;57208000021;;д;;57.3875;54.445835
116503;Марасаны;Пермский край;57608431131;57208000029;;д;;57.4475;54.40333
118772;Болотница;Псковская область;58604415157;58204839004;;д;;56.78472;29.462778
118773;Волоково;Псковская область;58604415160;58204839044;;д;;56.691113;29.381111
118774;Воротово;Псковская область;58604415163;58204839008;;д;;56.689724;29.439167
118775;Богаткино;Псковская область;58604415166;58204820060;;д;;56.89111;29.865278
118777;Борисково;Псковская область;58604415172;58204839043;;д;;56.696667;29.3575
118778;Ботвино;Псковская область;58604415175;58204820061;;д;;57.102222;29.966667
118779;Бочары;Псковская область;58604415178;58204841000;;д;;56.876945;29.766666
118780;Будки;Псковская область;58604415181;58204841000;;д;;56.88361;29.77389
118781;Брагино;Псковская область;58604415184;58204820004;;д;;56.8875;29.980278
118782;Быково;Псковская область;58604415187;58204841004;;д;;56.98861;29.764444
118783;Вандино;Псковская область;58604415190;58204820010;;д;;56.914722;29.9875
118784;Василево;Псковская область;58604415193;58204841000;;д;;56.91;29.764166
118785;Васьково;Псковская область;58604415196;58204841006;;д;;57.102222;29.966667
118786;Вересимово;Псковская область;58604415199;58204820009;;д;;56.8925;29.969444
118789;Вырыхайлово;Псковская область;58604415208;58204820063;;д;;57.102222;29.966667
118790;Глазатово;Псковская область;58604415211;58204841000;;д;;56.8625;29.714167
118791;Глубоково;Псковская область;58604415214;58204820011;;д;;56.924446;29.958889
118792;Гнеталово;Псковская область;58604415217;58204839028;;д;;56.866665;29.554167
118793;Горивица;Псковская область;58604415220;58204841045;;д;;57.010277;29.65611
118794;Грибово;Псковская область;58604415223;58204820065;;д;;56.81861;29.95
118795;Григоркино;Псковская область;58604415226;58204841000;;д;;56.939445;29.80611
118796;Гритьково;Псковская область;58604415229;58204841046;;д;;56.968613;29.742777
118797;Гришино;Псковская область;58604415232;58204841000;;д;;56.69;29.520555
